Epoch,Accuracy,Loss
1.133000000000000000e+03,5.000000000000000000e-01,6.931505799293518066e-01
1.134000000000000000e+03,5.000000000000000000e-01,6.935023069381713867e-01
1.135000000000000000e+03,1.000000000000000000e+00,6.926257610321044922e-01
1.136000000000000000e+03,5.000000000000000000e-01,6.930439472198486328e-01
1.137000000000000000e+03,5.000000000000000000e-01,6.927695274353027344e-01
1.138000000000000000e+03,0.000000000000000000e+00,6.936038136482238770e-01
1.139000000000000000e+03,5.000000000000000000e-01,6.931490898132324219e-01
1.140000000000000000e+03,5.000000000000000000e-01,6.931500434875488281e-01
1.141000000000000000e+03,5.000000000000000000e-01,6.931495666503906250e-01
1.142000000000000000e+03,1.000000000000000000e+00,6.927677392959594727e-01
1.143000000000000000e+03,1.000000000000000000e+00,6.926943659782409668e-01
1.144000000000000000e+03,5.000000000000000000e-01,6.931489706039428711e-01
1.145000000000000000e+03,5.000000000000000000e-01,6.931487321853637695e-01
1.146000000000000000e+03,5.000000000000000000e-01,6.931486129760742188e-01
1.147000000000000000e+03,5.000000000000000000e-01,6.930795311927795410e-01
1.148000000000000000e+03,5.000000000000000000e-01,6.932188272476196289e-01
1.149000000000000000e+03,5.000000000000000000e-01,6.931482553482055664e-01
1.150000000000000000e+03,5.000000000000000000e-01,6.930289268493652344e-01
1.151000000000000000e+03,5.000000000000000000e-01,6.931481957435607910e-01
1.152000000000000000e+03,0.000000000000000000e+00,6.939414143562316895e-01
1.153000000000000000e+03,5.000000000000000000e-01,6.932002902030944824e-01
1.154000000000000000e+03,5.000000000000000000e-01,6.928139925003051758e-01
1.155000000000000000e+03,5.000000000000000000e-01,6.931486129760742188e-01
1.156000000000000000e+03,5.000000000000000000e-01,6.927614212036132812e-01
1.157000000000000000e+03,5.000000000000000000e-01,6.932179927825927734e-01
1.158000000000000000e+03,1.000000000000000000e+00,6.926916837692260742e-01
1.159000000000000000e+03,5.000000000000000000e-01,6.935534477233886719e-01
1.160000000000000000e+03,5.000000000000000000e-01,6.931481361389160156e-01
1.161000000000000000e+03,5.000000000000000000e-01,6.932147741317749023e-01
1.162000000000000000e+03,5.000000000000000000e-01,6.930813789367675781e-01
1.163000000000000000e+03,5.000000000000000000e-01,6.934837102890014648e-01
1.164000000000000000e+03,5.000000000000000000e-01,6.932700872421264648e-01
1.165000000000000000e+03,5.000000000000000000e-01,6.930816173553466797e-01
1.166000000000000000e+03,5.000000000000000000e-01,6.933360099792480469e-01
1.167000000000000000e+03,5.000000000000000000e-01,6.930817365646362305e-01
1.168000000000000000e+03,0.000000000000000000e+00,6.936707496643066406e-01
1.169000000000000000e+03,0.000000000000000000e+00,6.936043500900268555e-01
1.170000000000000000e+03,5.000000000000000000e-01,6.934838891029357910e-01
1.171000000000000000e+03,1.000000000000000000e+00,6.924220323562622070e-01
1.172000000000000000e+03,5.000000000000000000e-01,6.928120851516723633e-01
1.173000000000000000e+03,5.000000000000000000e-01,6.931476593017578125e-01
1.174000000000000000e+03,5.000000000000000000e-01,6.932134628295898438e-01
1.175000000000000000e+03,5.000000000000000000e-01,6.931475996971130371e-01
1.176000000000000000e+03,5.000000000000000000e-01,6.931480169296264648e-01
1.177000000000000000e+03,5.000000000000000000e-01,6.926916241645812988e-01
1.178000000000000000e+03,0.000000000000000000e+00,6.936039924621582031e-01
1.179000000000000000e+03,5.000000000000000000e-01,6.932123899459838867e-01
1.180000000000000000e+03,5.000000000000000000e-01,6.932117938995361328e-01
1.181000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.182000000000000000e+03,5.000000000000000000e-01,6.931476593017578125e-01
1.183000000000000000e+03,5.000000000000000000e-01,6.934852004051208496e-01
1.184000000000000000e+03,5.000000000000000000e-01,6.931476593017578125e-01
1.185000000000000000e+03,1.000000000000000000e+00,6.923546791076660156e-01
1.186000000000000000e+03,5.000000000000000000e-01,6.932112574577331543e-01
1.187000000000000000e+03,5.000000000000000000e-01,6.931477785110473633e-01
1.188000000000000000e+03,1.000000000000000000e+00,6.926279067993164062e-01
1.189000000000000000e+03,5.000000000000000000e-01,6.931476593017578125e-01
1.190000000000000000e+03,0.000000000000000000e+00,6.936038732528686523e-01
1.191000000000000000e+03,1.000000000000000000e+00,6.927542686462402344e-01
1.192000000000000000e+03,5.000000000000000000e-01,6.931475996971130371e-01
1.193000000000000000e+03,5.000000000000000000e-01,6.930283308029174805e-01
1.194000000000000000e+03,5.000000000000000000e-01,6.935480833053588867e-01
1.195000000000000000e+03,5.000000000000000000e-01,6.929649114608764648e-01
1.196000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.197000000000000000e+03,5.000000000000000000e-01,6.934845447540283203e-01
1.198000000000000000e+03,5.000000000000000000e-01,6.934212446212768555e-01
1.199000000000000000e+03,5.000000000000000000e-01,6.929641962051391602e-01
1.200000000000000000e+03,5.000000000000000000e-01,6.932681798934936523e-01
1.201000000000000000e+03,5.000000000000000000e-01,6.931473612785339355e-01
1.202000000000000000e+03,5.000000000000000000e-01,6.928122043609619141e-01
1.203000000000000000e+03,5.000000000000000000e-01,6.928753852844238281e-01
1.204000000000000000e+03,5.000000000000000000e-01,6.931474208831787109e-01
1.205000000000000000e+03,5.000000000000000000e-01,6.930842399597167969e-01
1.206000000000000000e+03,5.000000000000000000e-01,6.928120851516723633e-01
1.207000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.208000000000000000e+03,0.000000000000000000e+00,6.936039924621582031e-01
1.209000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.210000000000000000e+03,5.000000000000000000e-01,6.932680606842041016e-01
1.211000000000000000e+03,5.000000000000000000e-01,6.928118467330932617e-01
1.212000000000000000e+03,5.000000000000000000e-01,6.932109594345092773e-01
1.213000000000000000e+03,5.000000000000000000e-01,6.932109594345092773e-01
1.214000000000000000e+03,0.000000000000000000e+00,6.939406394958496094e-01
1.215000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.216000000000000000e+03,1.000000000000000000e+00,6.926274895668029785e-01
1.217000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.218000000000000000e+03,1.000000000000000000e+00,6.926908493041992188e-01
1.219000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.220000000000000000e+03,5.000000000000000000e-01,6.930271983146667480e-01
1.221000000000000000e+03,5.000000000000000000e-01,6.932675838470458984e-01
1.222000000000000000e+03,5.000000000000000000e-01,6.928116083145141602e-01
1.223000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.224000000000000000e+03,5.000000000000000000e-01,6.935476064682006836e-01
1.225000000000000000e+03,5.000000000000000000e-01,6.934842467308044434e-01
1.226000000000000000e+03,0.000000000000000000e+00,6.936039328575134277e-01
1.227000000000000000e+03,1.000000000000000000e+00,6.926908493041992188e-01
1.228000000000000000e+03,5.000000000000000000e-01,6.934841871261596680e-01
1.229000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.230000000000000000e+03,0.000000000000000000e+00,6.938771009445190430e-01
1.231000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.232000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.233000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.234000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.235000000000000000e+03,5.000000000000000000e-01,6.934840679168701172e-01
1.236000000000000000e+03,5.000000000000000000e-01,6.928117275238037109e-01
1.237000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.238000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.239000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.240000000000000000e+03,0.000000000000000000e+00,6.936672925949096680e-01
1.241000000000000000e+03,5.000000000000000000e-01,6.931482553482055664e-01
1.242000000000000000e+03,5.000000000000000000e-01,6.927483081817626953e-01
1.243000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.244000000000000000e+03,5.000000000000000000e-01,6.928117275238037109e-01
1.245000000000000000e+03,5.000000000000000000e-01,6.928117275238037109e-01
1.246000000000000000e+03,0.000000000000000000e+00,6.935404539108276367e-01
1.247000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.248000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.249000000000000000e+03,5.000000000000000000e-01,6.935473680496215820e-01
1.250000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.251000000000000000e+03,1.000000000000000000e+00,6.926908493041992188e-01
1.252000000000000000e+03,5.000000000000000000e-01,6.935473680496215820e-01
1.253000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.254000000000000000e+03,5.000000000000000000e-01,6.927482485771179199e-01
1.255000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.256000000000000000e+03,0.000000000000000000e+00,6.939405202865600586e-01
1.257000000000000000e+03,5.000000000000000000e-01,6.931471824645996094e-01
1.258000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.259000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.260000000000000000e+03,1.000000000000000000e+00,6.926274299621582031e-01
1.261000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.262000000000000000e+03,1.000000000000000000e+00,6.926908493041992188e-01
1.263000000000000000e+03,5.000000000000000000e-01,6.928117275238037109e-01
1.264000000000000000e+03,5.000000000000000000e-01,6.928117275238037109e-01
1.265000000000000000e+03,0.000000000000000000e+00,6.936672329902648926e-01
1.266000000000000000e+03,5.000000000000000000e-01,6.928749680519104004e-01
1.267000000000000000e+03,5.000000000000000000e-01,6.927482485771179199e-01
1.268000000000000000e+03,1.000000000000000000e+00,6.926274299621582031e-01
1.269000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.270000000000000000e+03,5.000000000000000000e-01,6.927481889724731445e-01
1.271000000000000000e+03,0.000000000000000000e+00,6.939405202865600586e-01
1.272000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.273000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.274000000000000000e+03,1.000000000000000000e+00,6.926907896995544434e-01
1.275000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.276000000000000000e+03,5.000000000000000000e-01,6.927482485771179199e-01
1.277000000000000000e+03,5.000000000000000000e-01,6.934840679168701172e-01
1.278000000000000000e+03,5.000000000000000000e-01,6.935474276542663574e-01
1.279000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.280000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.281000000000000000e+03,5.000000000000000000e-01,6.932677030563354492e-01
1.282000000000000000e+03,5.000000000000000000e-01,6.930270791053771973e-01
1.283000000000000000e+03,1.000000000000000000e+00,6.926908493041992188e-01
1.284000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.285000000000000000e+03,5.000000000000000000e-01,6.932106018066406250e-01
1.286000000000000000e+03,1.000000000000000000e+00,6.923549175262451172e-01
1.287000000000000000e+03,5.000000000000000000e-01,6.930270791053771973e-01
1.288000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.289000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.290000000000000000e+03,1.000000000000000000e+00,6.927541494369506836e-01
1.291000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.292000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.293000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.294000000000000000e+03,1.000000000000000000e+00,6.926907896995544434e-01
1.295000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.296000000000000000e+03,5.000000000000000000e-01,6.931475400924682617e-01
1.297000000000000000e+03,5.000000000000000000e-01,6.928116679191589355e-01
1.298000000000000000e+03,5.000000000000000000e-01,6.932677030563354492e-01
1.299000000000000000e+03,5.000000000000000000e-01,6.934206485748291016e-01
1.300000000000000000e+03,0.000000000000000000e+00,6.939405202865600586e-01
1.301000000000000000e+03,0.000000000000000000e+00,6.939405202865600586e-01
1.302000000000000000e+03,1.000000000000000000e+00,6.924182176589965820e-01
1.303000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.304000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.305000000000000000e+03,0.000000000000000000e+00,6.936672925949096680e-01
1.306000000000000000e+03,5.000000000000000000e-01,6.935474872589111328e-01
1.307000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.308000000000000000e+03,5.000000000000000000e-01,6.928749084472656250e-01
1.309000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.310000000000000000e+03,5.000000000000000000e-01,6.928116083145141602e-01
1.311000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.312000000000000000e+03,5.000000000000000000e-01,6.935474872589111328e-01
1.313000000000000000e+03,5.000000000000000000e-01,6.931474208831787109e-01
1.314000000000000000e+03,1.000000000000000000e+00,6.923549175262451172e-01
1.315000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.316000000000000000e+03,5.000000000000000000e-01,6.928116083145141602e-01
1.317000000000000000e+03,1.000000000000000000e+00,6.923549175262451172e-01
1.318000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.319000000000000000e+03,5.000000000000000000e-01,6.928116083145141602e-01
1.320000000000000000e+03,5.000000000000000000e-01,6.932108402252197266e-01
1.321000000000000000e+03,5.000000000000000000e-01,6.927482485771179199e-01
1.322000000000000000e+03,5.000000000000000000e-01,6.926912069320678711e-01
1.323000000000000000e+03,0.000000000000000000e+00,6.934834718704223633e-01
1.324000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.325000000000000000e+03,5.000000000000000000e-01,6.928116083145141602e-01
1.326000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.327000000000000000e+03,0.000000000000000000e+00,6.939405202865600586e-01
1.328000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.329000000000000000e+03,5.000000000000000000e-01,6.927482485771179199e-01
1.330000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.331000000000000000e+03,1.000000000000000000e+00,6.926907300949096680e-01
1.332000000000000000e+03,1.000000000000000000e+00,6.926907300949096680e-01
1.333000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.334000000000000000e+03,0.000000000000000000e+00,6.936038732528686523e-01
1.335000000000000000e+03,1.000000000000000000e+00,6.927540898323059082e-01
1.336000000000000000e+03,5.000000000000000000e-01,6.930841207504272461e-01
1.337000000000000000e+03,5.000000000000000000e-01,6.931474804878234863e-01
1.338000000000000000e+03,0.000000000000000000e+00,6.936038732528686523e-01
1.339000000000000000e+03,0.000000000000000000e+00,6.935404539108276367e-01
1.340000000000000000e+03,0.000000000000000000e+00,6.939405202865600586e-01
1.341000000000000000e+03,0.000000000000000000e+00,6.936485767364501953e-01
1.342000000000000000e+03,5.000000000000000000e-01,6.935499906539916992e-01
1.343000000000000000e+03,5.000000000000000000e-01,6.933001279830932617e-01
1.344000000000000000e+03,5.000000000000000000e-01,6.932697892189025879e-01
1.345000000000000000e+03,5.000000000000000000e-01,6.932746171951293945e-01
1.346000000000000000e+03,5.000000000000000000e-01,6.923107504844665527e-01
1.347000000000000000e+03,5.000000000000000000e-01,6.934510469436645508e-01
1.348000000000000000e+03,5.000000000000000000e-01,6.931798458099365234e-01
1.349000000000000000e+03,5.000000000000000000e-01,6.932270526885986328e-01
1.350000000000000000e+03,5.000000000000000000e-01,6.921101808547973633e-01
1.351000000000000000e+03,5.000000000000000000e-01,6.931694746017456055e-01
1.352000000000000000e+03,0.000000000000000000e+00,6.937190294265747070e-01
1.353000000000000000e+03,5.000000000000000000e-01,6.937309503555297852e-01
1.354000000000000000e+03,5.000000000000000000e-01,6.943140625953674316e-01
1.355000000000000000e+03,5.000000000000000000e-01,6.940344572067260742e-01
1.356000000000000000e+03,5.000000000000000000e-01,6.932751536369323730e-01
1.357000000000000000e+03,5.000000000000000000e-01,6.924249529838562012e-01
1.358000000000000000e+03,5.000000000000000000e-01,6.934722661972045898e-01
1.359000000000000000e+03,5.000000000000000000e-01,6.936237812042236328e-01
1.360000000000000000e+03,5.000000000000000000e-01,6.934114694595336914e-01
1.361000000000000000e+03,5.000000000000000000e-01,6.934614181518554688e-01
1.362000000000000000e+03,5.000000000000000000e-01,6.930419802665710449e-01
1.363000000000000000e+03,5.000000000000000000e-01,6.937468051910400391e-01
1.364000000000000000e+03,5.000000000000000000e-01,6.933596134185791016e-01
1.365000000000000000e+03,5.000000000000000000e-01,6.932654380798339844e-01
1.366000000000000000e+03,5.000000000000000000e-01,6.930340528488159180e-01
1.367000000000000000e+03,5.000000000000000000e-01,6.931580305099487305e-01
1.368000000000000000e+03,5.000000000000000000e-01,6.940040588378906250e-01
1.369000000000000000e+03,5.000000000000000000e-01,6.932241916656494141e-01
1.370000000000000000e+03,5.000000000000000000e-01,6.932944655418395996e-01
1.371000000000000000e+03,5.000000000000000000e-01,6.926541328430175781e-01
1.372000000000000000e+03,5.000000000000000000e-01,6.932192444801330566e-01
1.373000000000000000e+03,5.000000000000000000e-01,6.932086944580078125e-01
1.374000000000000000e+03,5.000000000000000000e-01,6.932423114776611328e-01
1.375000000000000000e+03,1.000000000000000000e+00,6.924821138381958008e-01
1.376000000000000000e+03,1.000000000000000000e+00,6.924293041229248047e-01
1.377000000000000000e+03,5.000000000000000000e-01,6.932398676872253418e-01
1.378000000000000000e+03,5.000000000000000000e-01,6.936296224594116211e-01
1.379000000000000000e+03,0.000000000000000000e+00,6.940863132476806641e-01
1.380000000000000000e+03,5.000000000000000000e-01,6.936252117156982422e-01
1.381000000000000000e+03,5.000000000000000000e-01,6.939101219177246094e-01
1.382000000000000000e+03,5.000000000000000000e-01,6.932597756385803223e-01
1.383000000000000000e+03,5.000000000000000000e-01,6.932698488235473633e-01
1.384000000000000000e+03,5.000000000000000000e-01,6.931607127189636230e-01
1.385000000000000000e+03,5.000000000000000000e-01,6.930311918258666992e-01
1.386000000000000000e+03,5.000000000000000000e-01,6.932386159896850586e-01
1.387000000000000000e+03,5.000000000000000000e-01,6.934899687767028809e-01
1.388000000000000000e+03,5.000000000000000000e-01,6.924028396606445312e-01
1.389000000000000000e+03,5.000000000000000000e-01,6.936616897583007812e-01
1.390000000000000000e+03,5.000000000000000000e-01,6.931954622268676758e-01
1.391000000000000000e+03,5.000000000000000000e-01,6.932741403579711914e-01
1.392000000000000000e+03,5.000000000000000000e-01,6.936706304550170898e-01
1.393000000000000000e+03,5.000000000000000000e-01,6.939622759819030762e-01
1.394000000000000000e+03,5.000000000000000000e-01,6.934938430786132812e-01
1.395000000000000000e+03,5.000000000000000000e-01,6.933419704437255859e-01
1.396000000000000000e+03,5.000000000000000000e-01,6.933286786079406738e-01
1.397000000000000000e+03,5.000000000000000000e-01,6.928942203521728516e-01
1.398000000000000000e+03,5.000000000000000000e-01,6.933064460754394531e-01
1.399000000000000000e+03,5.000000000000000000e-01,6.932702064514160156e-01
1.400000000000000000e+03,5.000000000000000000e-01,6.932421326637268066e-01
1.401000000000000000e+03,5.000000000000000000e-01,6.932260990142822266e-01
1.402000000000000000e+03,5.000000000000000000e-01,6.934955120086669922e-01
1.403000000000000000e+03,5.000000000000000000e-01,6.935868263244628906e-01
1.404000000000000000e+03,0.000000000000000000e+00,6.939015388488769531e-01
1.405000000000000000e+03,5.000000000000000000e-01,6.936141848564147949e-01
1.406000000000000000e+03,5.000000000000000000e-01,6.932424306869506836e-01
1.407000000000000000e+03,5.000000000000000000e-01,6.932362318038940430e-01
1.408000000000000000e+03,5.000000000000000000e-01,6.932253837585449219e-01
1.409000000000000000e+03,5.000000000000000000e-01,6.931536793708801270e-01
1.410000000000000000e+03,5.000000000000000000e-01,6.932138204574584961e-01
1.411000000000000000e+03,5.000000000000000000e-01,6.932018995285034180e-01
1.412000000000000000e+03,0.000000000000000000e+00,6.932157874107360840e-01
1.413000000000000000e+03,5.000000000000000000e-01,6.931416988372802734e-01
1.414000000000000000e+03,5.000000000000000000e-01,6.930526494979858398e-01
1.415000000000000000e+03,5.000000000000000000e-01,6.930685043334960938e-01
1.416000000000000000e+03,5.000000000000000000e-01,6.930068135261535645e-01
1.417000000000000000e+03,1.000000000000000000e+00,6.929813623428344727e-01
1.418000000000000000e+03,5.000000000000000000e-01,6.932125687599182129e-01
1.419000000000000000e+03,5.000000000000000000e-01,6.930254697799682617e-01
1.420000000000000000e+03,5.000000000000000000e-01,6.932117938995361328e-01
1.421000000000000000e+03,5.000000000000000000e-01,6.931636333465576172e-01
1.422000000000000000e+03,5.000000000000000000e-01,6.929305195808410645e-01
1.423000000000000000e+03,5.000000000000000000e-01,6.934411525726318359e-01
1.424000000000000000e+03,5.000000000000000000e-01,6.928839683532714844e-01
1.425000000000000000e+03,5.000000000000000000e-01,6.928970217704772949e-01
1.426000000000000000e+03,5.000000000000000000e-01,6.928611993789672852e-01
1.427000000000000000e+03,5.000000000000000000e-01,6.931586265563964844e-01
1.428000000000000000e+03,5.000000000000000000e-01,6.931849122047424316e-01
1.429000000000000000e+03,5.000000000000000000e-01,6.933433413505554199e-01
1.430000000000000000e+03,5.000000000000000000e-01,6.935353279113769531e-01
1.431000000000000000e+03,5.000000000000000000e-01,6.931701898574829102e-01
1.432000000000000000e+03,5.000000000000000000e-01,6.928325891494750977e-01
1.433000000000000000e+03,5.000000000000000000e-01,6.929897069931030273e-01
1.434000000000000000e+03,5.000000000000000000e-01,6.927819252014160156e-01
1.435000000000000000e+03,5.000000000000000000e-01,6.931536197662353516e-01
1.436000000000000000e+03,5.000000000000000000e-01,6.933193802833557129e-01
1.437000000000000000e+03,5.000000000000000000e-01,6.933017373085021973e-01
1.438000000000000000e+03,5.000000000000000000e-01,6.932911872863769531e-01
1.439000000000000000e+03,5.000000000000000000e-01,6.931698918342590332e-01
1.440000000000000000e+03,5.000000000000000000e-01,6.928526759147644043e-01
1.441000000000000000e+03,5.000000000000000000e-01,6.931064724922180176e-01
1.442000000000000000e+03,5.000000000000000000e-01,6.931709051132202148e-01
1.443000000000000000e+03,5.000000000000000000e-01,6.934415698051452637e-01
1.444000000000000000e+03,5.000000000000000000e-01,6.930742859840393066e-01
1.445000000000000000e+03,5.000000000000000000e-01,6.927074193954467773e-01
1.446000000000000000e+03,5.000000000000000000e-01,6.931568384170532227e-01
1.447000000000000000e+03,5.000000000000000000e-01,6.930620074272155762e-01
1.448000000000000000e+03,5.000000000000000000e-01,6.928878426551818848e-01
1.449000000000000000e+03,5.000000000000000000e-01,6.931581497192382812e-01
1.450000000000000000e+03,5.000000000000000000e-01,6.937627792358398438e-01
1.451000000000000000e+03,5.000000000000000000e-01,6.927904486656188965e-01
1.452000000000000000e+03,5.000000000000000000e-01,6.931556463241577148e-01
1.453000000000000000e+03,5.000000000000000000e-01,6.931546926498413086e-01
1.454000000000000000e+03,5.000000000000000000e-01,6.936390399932861328e-01
1.455000000000000000e+03,5.000000000000000000e-01,6.926693320274353027e-01
1.456000000000000000e+03,5.000000000000000000e-01,6.936340928077697754e-01
1.457000000000000000e+03,5.000000000000000000e-01,6.936300992965698242e-01
1.458000000000000000e+03,5.000000000000000000e-01,6.931570172309875488e-01
1.459000000000000000e+03,5.000000000000000000e-01,6.935240030288696289e-01
1.460000000000000000e+03,5.000000000000000000e-01,6.926901340484619141e-01
1.461000000000000000e+03,5.000000000000000000e-01,6.930538415908813477e-01
1.462000000000000000e+03,5.000000000000000000e-01,6.935212612152099609e-01
1.463000000000000000e+03,5.000000000000000000e-01,6.932395696640014648e-01
1.464000000000000000e+03,5.000000000000000000e-01,6.932511329650878906e-01
1.465000000000000000e+03,5.000000000000000000e-01,6.927809715270996094e-01
1.466000000000000000e+03,5.000000000000000000e-01,6.931524276733398438e-01
1.467000000000000000e+03,5.000000000000000000e-01,6.935232877731323242e-01
1.468000000000000000e+03,5.000000000000000000e-01,6.936228275299072266e-01
1.469000000000000000e+03,5.000000000000000000e-01,6.931484937667846680e-01
1.470000000000000000e+03,5.000000000000000000e-01,6.930521726608276367e-01
1.471000000000000000e+03,5.000000000000000000e-01,6.931504011154174805e-01
1.472000000000000000e+03,5.000000000000000000e-01,6.927808523178100586e-01
1.473000000000000000e+03,5.000000000000000000e-01,6.927797794342041016e-01
1.474000000000000000e+03,5.000000000000000000e-01,6.932491660118103027e-01
1.475000000000000000e+03,5.000000000000000000e-01,6.930740475654602051e-01
1.476000000000000000e+03,5.000000000000000000e-01,6.931512355804443359e-01
1.477000000000000000e+03,5.000000000000000000e-01,6.926993131637573242e-01
1.478000000000000000e+03,5.000000000000000000e-01,6.935040950775146484e-01
1.479000000000000000e+03,5.000000000000000000e-01,6.931504607200622559e-01
1.480000000000000000e+03,5.000000000000000000e-01,6.923260092735290527e-01
1.481000000000000000e+03,5.000000000000000000e-01,6.927791833877563477e-01
1.482000000000000000e+03,5.000000000000000000e-01,6.936032772064208984e-01
1.483000000000000000e+03,5.000000000000000000e-01,6.934234499931335449e-01
1.484000000000000000e+03,5.000000000000000000e-01,6.926932334899902344e-01
1.485000000000000000e+03,5.000000000000000000e-01,6.931498646736145020e-01
1.486000000000000000e+03,5.000000000000000000e-01,6.931499242782592773e-01
1.487000000000000000e+03,5.000000000000000000e-01,6.926915645599365234e-01
1.488000000000000000e+03,5.000000000000000000e-01,6.926901936531066895e-01
1.489000000000000000e+03,5.000000000000000000e-01,6.931490898132324219e-01
1.490000000000000000e+03,5.000000000000000000e-01,6.934224367141723633e-01
1.491000000000000000e+03,5.000000000000000000e-01,6.931494474411010742e-01
1.492000000000000000e+03,5.000000000000000000e-01,6.930495500564575195e-01
1.493000000000000000e+03,5.000000000000000000e-01,6.931494474411010742e-01
1.494000000000000000e+03,5.000000000000000000e-01,6.930485367774963379e-01
1.495000000000000000e+03,5.000000000000000000e-01,6.935210227966308594e-01
1.496000000000000000e+03,5.000000000000000000e-01,6.936144828796386719e-01
1.497000000000000000e+03,5.000000000000000000e-01,6.931496858596801758e-01
1.498000000000000000e+03,5.000000000000000000e-01,6.931494474411010742e-01
1.499000000000000000e+03,5.000000000000000000e-01,6.931490898132324219e-01
1.500000000000000000e+03,5.000000000000000000e-01,6.926841139793395996e-01
1.501000000000000000e+03,5.000000000000000000e-01,6.936130523681640625e-01
1.502000000000000000e+03,5.000000000000000000e-01,6.930543184280395508e-01
1.503000000000000000e+03,5.000000000000000000e-01,6.930460929870605469e-01
1.504000000000000000e+03,5.000000000000000000e-01,6.931490302085876465e-01
1.505000000000000000e+03,5.000000000000000000e-01,6.932526230812072754e-01
1.506000000000000000e+03,5.000000000000000000e-01,6.931490898132324219e-01
1.507000000000000000e+03,5.000000000000000000e-01,6.934157609939575195e-01
1.508000000000000000e+03,5.000000000000000000e-01,6.931489109992980957e-01
1.509000000000000000e+03,5.000000000000000000e-01,6.930519938468933105e-01
1.510000000000000000e+03,5.000000000000000000e-01,6.927781105041503906e-01
1.511000000000000000e+03,5.000000000000000000e-01,6.931489706039428711e-01
1.512000000000000000e+03,5.000000000000000000e-01,6.932516694068908691e-01
1.513000000000000000e+03,5.000000000000000000e-01,6.927782297134399414e-01
1.514000000000000000e+03,5.000000000000000000e-01,6.937190294265747070e-01
1.515000000000000000e+03,5.000000000000000000e-01,6.931410431861877441e-01
1.516000000000000000e+03,5.000000000000000000e-01,6.935185194015502930e-01
1.517000000000000000e+03,5.000000000000000000e-01,6.926746368408203125e-01
1.518000000000000000e+03,5.000000000000000000e-01,6.926817893981933594e-01
1.519000000000000000e+03,5.000000000000000000e-01,6.931492090225219727e-01
1.520000000000000000e+03,5.000000000000000000e-01,6.926817893981933594e-01
